idProducto,titulo,categoria,descripcion,precio,tags,stock,imagen,link,region,ciudad,cantidadReviews,unaEstrella,dosEstrellas,tresEstrellas,cuatroEstrellas,cincoEstrellas,reviewPromedio,likes,dislikes,opiniones,idVendedor,nombre,tagsVendedor,regionVendedor,ciudadVendedor,reputacion,reputacionEstrellas,completadas,canceladas,total,ratingPositivo,ratingNeutral,ratingNegativo,ventas,reclamos,entregasRetrasadas,cancelaciones,BRAND,LINE,MODEL,COMPATIBLE_CELLPHONE_BRANDS,COMPATIBLE_CELLPHONE_LINES,COMPATIBLE_CELLPHONE_MODELS,CELLPHONE_BATTERY_TYPE,CELLPHONE_BATTERY_OUTPUT_VOLTAGE,BATTERY_CAPACITY,PACKAGE_HEIGHT,PACKAGE_WIDTH,PACKAGE_LENGTH,PACKAGE_WEIGHT,GTIN,HAZMAT_TRANSPORTABILITY,ANATEL_HOMOLOGATION_NUMBER,EMPTY_GTIN_REASON,CELLPHONE_BATTERY_INPUT_VOLTAGE,MPN,ITEM_CONDITION,SELLER_SKU,IS_FLAMMABLE,IS_KIT,DESCRIPTIVE_TAGS,PRODUCT_FEATURES,PRODUCT_CHEMICAL_FEATURES,FOODS_AND_DRINKS,MEDICINES,BATTERIES_FEATURES,SHIPMENT_PACKING,ADDITIONAL_INFO_REQUIRED,EXCLUDED_PLATFORMS,IS_SUITABLE_FOR_SHIPMENT,PRODUCT_DATA_SOURCE,LIMITED_MARKETPLACE_VISIBILITY_REASONS,HAS_COMPATIBILITIES
MLC549150822,Batería Módem Wi-fi Huawei,MLC5068,"SOMOS SILALA SOLUCIONES ENERGÉTICAS. TIENDA VIRTUAL LÍDER EN REPUESTOS PARA TELEFONÍA

REPUESTO ALTERNATIVO DE CELULAR DE ALTA CALIDAD

Para retiro, realizamos entregas en nuestra dirección en Santiago Centro cerca del metro Santa Ana o La Moneda. Luego de la compra se indicará la dirección exacta, por políticas de MercadoLibre.

REALIZAMOS ENVÍOS A TODO CHILE:

Envíos a las comunas del anillo central de Región Metropolitana: utilizamos servicio particular para ENTREGAS EN EL MISMO DÍA por compras antes del horario de corte (de lunes a sábado hasta las 12:00m). 

Envíos a Regiones a través de MercadoEnvíos (el transportista es asignado automáticamente por el sistema en razón de conveniencia de precio y localidad, no participamos en la selección del transportista).

NOTA: el costo de envío puede variar dependiendo de la comuna, el cual puede consultar directamente en la publicación, debajo de la sección del precio del producto.

El sistema tomará sus datos automáticamente, los cuales serán utilizados únicamente para la realización del envío.

- Los datos del artículo los podrá encontrar en la ficha técnica en la parte superior de la publicación.

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultarnos en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Las fotografías del artículo son referenciales. En caso de que aplique, siempre puede consultar por disponibilidad de color. Si ninguna variante es especificada se enviará por defecto el artículo mostrado en la imagen o el que se encuentre con mayor disponibildiad.

- Nuestro producto cuenta con garantía de funcionamiento de 3 meses.

- PREGÚNTENOS si tiene cualquier duda, estamos para ayudarle.",9490,good_quality_picture kvs_primary extended_warranty_eligible good_quality_thumbnail loyalty_discount_eligible immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_991783-MLA70440427827_072023-I.jpg,https://articulo.mercadolibre.cl/MLC-549150822-bateria-modem-wi-fi-huawei-_JM,RM (Metropolitana),Santiago,23,1,0,0,6,16,4.6,0,0," Buen reemplazo de batería anterior. Es lo que quería , ( bien ). Excelente calidad, tal cual lo describe. 100% recomendado. Buen producto, funciono perfecto para modem de internet. Excelente producto, muy buena calidad.",456239551,SILALASOLUCIONESENERGÉTICAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,2,5,3543,223,3766,0.94,0.04,0.02,665,0.0181,0.0072,0.0027,Alternativa,,HB434666RBC,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1034293769,Batería Compatible Con El Modelo iPhone 6s,MLC5068,"BATERIA ALTERNATIVA DE ALTA CALIDAD

ENVIOS A TODO CHILE mediante Chilexpress o Starken. AL COMPRAR SE LE PEDIRAN LOS DETALLES

INFORMACION IMPORANTE:

- En la ficha técnica podrá visualizar los datos del artículo

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultar en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Consulte POR NUESTO SERVICIO TENICO

- Las fotografías del artículo son referenciales.

- El producto cuenta con garantía de funcionamiento de 3 meses.

- Para su conveniencia y tranquilidad ante la actual contingencia, todos los productos cuentan con ENVIOS PERSONALIZADOS, por lo que haremos llegar el producto directamente a su puerta.

- Puede consultar también por la modalidad de entrega personal.

- Si tiene cualquier duda, siéntese a gusto de realizarla en la sección de preguntas.",11990,kvs_primary extended_warranty_eligible good_quality_thumbnail good_quality_picture immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_664406-MLC50958926042_082022-I.jpg,https://articulo.mercadolibre.cl/MLC-1034293769-bateria-compatible-con-el-modelo-iphone-6s-_JM,RM (Metropolitana),Santiago,13,0,2,1,2,8,4.2,2,0," Funciona y la carga dura 10 hrs aprox , uso normal. No duro ni un mes mala calidad. La batería dura menos que la que saque,. Cumple con su función. Dura medio día.",451110374,ENRITECNOSTORE,normal mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,1,5,1995,136,2131,0.91,0.04,0.05,310,0.0091,0.0084,0,Genérica,,Iphone 6s,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1060414776,Bateria Compatible Samsung Galaxy S10e G970 / G9700,MLC5068,"Gracias por visitar JMPRODUCTOS

• Somos local establecido JMPRODUCTOS 
• Es fácil encontrarnos JMPRODUCTOS 
• Tenemos variedad de productos JMPRODUCTOS 
• Espero sus preguntas JMPRODUCTOS

HORARIO DE ATENCIÓN LOCAL:
• Lunes a Viernes: 11:00 hrs a 18:00 hrs
• Sábados: 11:00 hrs a 15:00 hrs 

LOCALES:
• PROVIDENCIA: Avenida Manuel Montt a cuadras del Metro Manuel Montt.
• MACUL: Avenida Pedro de Valdivia a cuadras del Metro Estadio Nacional.


=================================================================================

BATERÍA COMPATIBLE SAMSUNG GALAXY S10e

Si su equipo no carga en forma adecuada o la batería se descarga con facilidad, bueno es el momento de cambiarla y nosotros tenemos la opción, lo que le permitirá dejar su teléfono como nuevo.

CARACTERÍSTICAS 

• Batería Compatible Samsung Galaxy S10e
• Capacidad: 3.000 mAh
• Ciclos de Carga: cero 
• Calidad: AAA / Estándar Original
 
CALIDAD: AAA (La mejor en Chile)

CALIDAD AAA: Es un repuesto que en calidad es equivalente al original. Posee las características y contiene componentes iguales que el original. 

Calidad AAA»» cumple con los mismos estándares al del fabricante del dispositivo a reparar, es de excelente calidad.

MODELOS COMPATIBLE: 

- Samsung Galaxy S10e G9700
- Samsung Galaxy S10e G970F
- Samsung Galaxy S10e G970F
- Samsung Galaxy S10e G970U

======================================

NUESTRO SERVICIO TÉCNICO DE CELULARES, REPARAMOS O CAMBIAMOS
- Flex de Carga 
- Cambio de pantalla / Cristal Glass
- Reparaciones en Placas
- Software
- Cámaras frontales 
- Cámaras traseras 
- Botón Home 
- Auricular 
- Sensor de Proximidad
- Problemas de Audio 
- Entre otras situaciones que mantenga su equipo celular

===============================================
MEDIOS DE PAGO:

- Transferencia, efectivo y MercadoPago.

MEDIOS DE ENTREGA:

- MERCADOENVIOS: Envíos 100% asegurados comprando por Mercado Libre usando Mercado Envíos. 
- ENVIÓ POR PAGAR: Se realizan envíos por pagar a través Starken 
- A CONVENIR: Entregas en nuestro Local comercial en Macul al límite con Ñuñoa. (A cuadras del METRO ESTADIO NACIONAL)

NO ENTREGAMOS EN METROS, SOLO LOCAL COMERCIAL O ENVIO.

GARANTIA:
- Todos nuestros productos tienen 3 meses de garantía Legal, por fallas técnicas

================= JMPRODUCTOS ======================",11900,extended_warranty_eligible kvs_primary good_quality_picture good_quality_thumbnail immediate_payment,1,http://http2.mlstatic.com/D_638721-MLC51593373951_092022-I.jpg,https://articulo.mercadolibre.cl/MLC-1060414776-bateria-compatible-samsung-galaxy-s10e-g970-g9700-_JM,RM (Metropolitana),Providencia,8,0,0,1,0,7,4.8,0,0," Instalado y usando, ningún problema con el producto. Muy buena para ser solo ""compatible"". Buen producto para ser la copia. De regular estado batería no cumple las expectativas. Excelente producto.",169271108,JMPRODUCTOSVENTAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Providencia,3,5,20856,1316,22172,0.91,0.04,0.05,4006,0.0189,0.0035,0.0014,Marca Genérica,,Galaxy S10e G970 / G9700,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC916484748,Bateria Original Huawei Hb434666rbc Para Modem E5573 1500mah,MLC5068,"BATERIA ORIGINAL HUAWEI HB434666RBC
Para modem E5573 - 1500mAh - 3.8v

Batería Original HB434666RBC para modem Huawei.
- Capacidad: 1500 mAh
- Voltaje: 3.8V
- Compatible con: E5573 E5573S E5573s-32
E5573s-320 E5573s-606 E5573s-806
- Tamaño: 7 x 5 cm
- Peso: 100gr",12340,good_quality_picture loyalty_discount_eligible good_quality_thumbnail extended_warranty_eligible kvs_primary immediate_payment,1,http://http2.mlstatic.com/D_901138-MLC51360330759_082022-I.jpg,https://articulo.mercadolibre.cl/MLC-916484748-bateria-original-huawei-hb434666rbc-para-modem-e5573-1500mah-_JM,Libertador B. O'Higgins,Rancagua,11,0,0,0,0,11,5,3,0," Buena batería, funciona muy bien. Funciona perfecto. Ningun problema, buen producto. Hasta ahora funcionando al 100% sin problema alguno.",680080370,ONLINE NISHA,normal mshops credits_profile messages_as_seller,Libertador B. O'Higgins,Rancagua,1,5,664,43,707,0.93,0.02,0.05,153,0.0185,0.0068,0,Huawei,,HB434666RBC,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1415018267,Batería Para LG K22 / K22 Plus + Adhesivo - Dcompras,MLC5068,"Batería compatible LG K22 - K22 Plus + Adhesivo Regalo - Dcompras

Modelos Compatibles:  LMK200Z, LMK200E, LMK200B, LM-K200

Modelo:BL-M03
Voltaje: 3,85 V
Capacidad: 3000 MAh

Políticas de Compra, Medios de Pago y Preguntas Frecuentes se encuentran en las imágenes del producto.
Estamos Cercano a los Metro LO VIAL y DEPARTAMENTAL.
Hacemos envíos por Chilexpress, Starken y Bluexpress a Regiones
Cualquier Duda sera respondida a la Brevedad.",13990,extended_warranty_eligible good_quality_thumbnail immediate_payment,1,http://http2.mlstatic.com/D_631615-MLA71535229872_092023-I.jpg,https://articulo.mercadolibre.cl/MLC-1415018267-bateria-para-lg-k22-k22-plus-adhesivo-dcompras-_JM,RM (Metropolitana),San Miguel,0,0,0,0,0,0,0,0,0,,1132549924,DCOMPRASTECNOLOGALIMITADADC,normal credits_profile messages_as_seller,RM (Metropolitana),San Miguel,0,5,1095,129,1224,0.89,0.08,0.03,183,0.033,0.0583,0.0047,LG,,BL-M03,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1433117987,Bateria Compatible Con Huawei Mate 20,MLC5068,,11990,kvs_primary extended_warranty_eligible good_quality_thumbnail immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_686307-MLC72359834187_102023-I.jpg,https://articulo.mercadolibre.cl/MLC-1433117987-bateria-compatible-con-huawei-mate-20-_JM,RM (Metropolitana),La Florida,0,0,0,0,0,0,0,0,0,,280532776,DEWINVARELA,credits_profile normal mshops messages_as_seller,RM (Metropolitana),La Florida,3,5,1602,182,1784,0.91,0,0.09,441,0.0021,0.0022,0.0021,Huawei,,HB386589ECW,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC964243410,Bateria Para iPhone X + Adhesivo - Dcompras,MLC5068,"Batería compatible con iPhone X + Adhesivo de regalo - Dcompras

Voltaje: 3.8
Capacidad: 2.716 mAh

Batería Con Chip Interno calidad AAA que permite indicar el nivel de vida útil de la batería y la cantidad de ciclos.

Se diferencia de la alternativa corriente porque el chip tiene la función de regular el nivel de carga que ingresa, evitando que esta se hinche con el tiempo como ocurre con las alternativas corrientes. Pudiendo dañar su pantalla u otro componente de su equipo. Con este producto no ocurre eso.

TODOS LOS PRODUCTOS CON GARANTÍA 100% (SIEMPRE QUE ESTE EN LAS MISMAS CONDICIONES QUE SE ENTREGO CON SUS PLÁSTICOS, ADHESIVOS ETC.) Sin despegar.

Políticas de Compra, Medios de Pago y Preguntas Frecuentes se encuentran en las imágenes del producto.
Estamos Cercano al Metro DEPARTAMENTAL
Hacemos envíos por Starken a regiones y Mercado Flex el mismo día previo pago en la Región Metropolitana
Cualquier Duda será respondida a la Brevedad.",18490,loyalty_discount_eligible extended_warranty_eligible kvs_primary good_quality_thumbnail good_quality_picture immediate_payment,1,http://http2.mlstatic.com/D_897717-MLC49142275633_022022-I.jpg,https://articulo.mercadolibre.cl/MLC-964243410-bateria-para-iphone-x-adhesivo-dcompras-_JM,RM (Metropolitana),San Miguel,9,1,0,1,0,7,4.3,0,0," Excelente producto y calidad. Buena duración de batería, reconocía el % de condición. Se me descarga con la bateria en 30%. Bastabte buena y ha funcionado hasta ahora bien.",1073339417,DEASISCLO20220212191344,normal credits_profile messages_as_seller,RM (Metropolitana),San Miguel,3,5,5113,578,5691,0.92,0.04,0.04,824,0.0165,0.0136,0.0044,Genérico,,616-0613,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC2053557652,Bateria Compatible Con Huawei P20,MLC5068,,10990,extended_warranty_eligible kvs_primary good_quality_thumbnail immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_923387-MLC72360603863_102023-I.jpg,https://articulo.mercadolibre.cl/MLC-2053557652-bateria-compatible-con-huawei-p20-_JM,RM (Metropolitana),La Florida,0,0,0,0,0,0,0,0,0,,280532776,DEWINVARELA,credits_profile normal mshops messages_as_seller,RM (Metropolitana),La Florida,3,5,1602,182,1784,0.91,0,0.09,441,0.0021,0.0022,0.0021,Huawei,,HB396285ECW,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1359837285,Batería Para Motorola Moto G100,MLC439925,"SOMOS SILALA SOLUCIONES ENERGÉTICAS. TIENDA VIRTUAL LÍDER EN REPUESTOS PARA TELEFONÍA

REPUESTO ALTERNATIVO DE CELULAR DE ALTA CALIDAD

Para retiro, realizamos entregas en nuestra dirección en Santiago Centro cerca del metro Santa Ana o La Moneda. Luego de la compra se indicará la dirección exacta, por políticas de MercadoLibre.

REALIZAMOS ENVÍOS A TODO CHILE:

Envíos a las comunas del anillo central de Región Metropolitana: utilizamos servicio particular para ENTREGAS EN EL MISMO DÍA por compras antes del horario de corte (de lunes a sábado hasta las 12:00m). 

Envíos a Regiones a través de MercadoEnvíos (el transportista es asignado automáticamente por el sistema en razón de conveniencia de precio y localidad, no participamos en la selección del transportista).

NOTA: el costo de envío puede variar dependiendo de la comuna, el cual puede consultar directamente en la publicación, debajo de la sección del precio del producto.

El sistema tomará sus datos automáticamente, los cuales serán utilizados únicamente para la realización del envío.

- Los datos del artículo los podrá encontrar en la ficha técnica en la parte superior de la publicación.

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultarnos en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Las fotografías del artículo son referenciales. En caso de que aplique, siempre puede consultar por disponibilidad de color. Si ninguna variante es especificada se enviará por defecto el artículo mostrado en la imagen o el que se encuentre con mayor disponibildiad.

- Nuestro producto cuenta con garantía de funcionamiento de 3 meses.

- PREGÚNTENOS si tiene cualquier duda, estamos para ayudarle.",18991,extended_warranty_eligible good_quality_thumbnail kvs_primary immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_671354-MLC54267462783_032023-I.jpg,https://articulo.mercadolibre.cl/MLC-1359837285-bateria-para-motorola-moto-g100-_JM,RM (Metropolitana),Santiago,5,0,0,1,2,2,4.2,0,0, Si muchas gracias!. Enviado a venezuela.,456239551,SILALASOLUCIONESENERGÉTICAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,2,5,3543,223,3766,0.94,0.04,0.02,665,0.0181,0.0072,0.0027,Genérica,,LZ50,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1349582059,Bateria Original Samsung J7 2015 J700m,MLC5068,,8990,good_quality_thumbnail kvs_primary extended_warranty_eligible immediate_payment,1,http://http2.mlstatic.com/D_985760-MLC54023877420_022023-I.jpg,https://articulo.mercadolibre.cl/MLC-1349582059-bateria-original-samsung-j7-2015-j700m-_JM,RM (Metropolitana),Providencia,11,4,0,0,1,6,3.5,2,0, Muy bueno. La batería está mala al momento de cargarlo al 100% este comienza en minutos a bajar y luego el teléfono se apaga. No he recibido nada asi necesito debolucion de lo pagado.,1139807636,MAXTECH.CL,normal credits_profile messages_as_seller,RM (Metropolitana),Providencia,2,5,1853,118,1971,0.9,0.06,0.04,477,0.0039,0.0065,0.0059,Samsung,,EB-BJ700BBC,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC602462615,Batería Compatible Con La Marca Samsung Galaxy J2 Prime,MLC439925,"SOMOS SILALA SOLUCIONES ENERGÉTICAS. TIENDA VIRTUAL LÍDER EN REPUESTOS PARA TELEFONÍA

REPUESTO ALTERNATIVO DE CELULAR DE ALTA CALIDAD

Para retiro, realizamos entregas en nuestra dirección en Santiago Centro cerca del metro Santa Ana o La Moneda. Luego de la compra se indicará la dirección exacta, por políticas de MercadoLibre.

REALIZAMOS ENVÍOS A TODO CHILE:

Envíos a las comunas del anillo central de Región Metropolitana: utilizamos servicio particular para ENTREGAS EN EL MISMO DÍA por compras antes del horario de corte (de lunes a sábado hasta las 12:00m). 

Envíos a Regiones a través de MercadoEnvíos (el transportista es asignado automáticamente por el sistema en razón de conveniencia de precio y localidad, no participamos en la selección del transportista).

NOTA: el costo de envío puede variar dependiendo de la comuna, el cual puede consultar directamente en la publicación, debajo de la sección del precio del producto.

El sistema tomará sus datos automáticamente, los cuales serán utilizados únicamente para la realización del envío.

- Los datos del artículo los podrá encontrar en la ficha técnica en la parte superior de la publicación.

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultarnos en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Las fotografías del artículo son referenciales. En caso de que aplique, siempre puede consultar por disponibilidad de color. Si ninguna variante es especificada se enviará por defecto el artículo mostrado en la imagen o el que se encuentre con mayor disponibildiad.

- Nuestro producto cuenta con garantía de funcionamiento de 3 meses.

- PREGÚNTENOS si tiene cualquier duda, estamos para ayudarle.",6640,good_quality_picture extended_warranty_eligible good_quality_thumbnail kvs_primary loyalty_discount_eligible immediate_payment cart_eligible,50,http://http2.mlstatic.com/D_821401-MLC45512074608_042021-I.jpg,https://articulo.mercadolibre.cl/MLC-602462615-bateria-compatible-con-la-marca-samsung-galaxy-j2-prime-_JM,RM (Metropolitana),Santiago,18,1,0,0,1,16,4.7,0,0," Hasta ahora buena. Es original, muy buen producto,. No dura mucho. Excelente. Funciona bien.",456239551,SILALASOLUCIONESENERGÉTICAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,2,5,3543,223,3766,0.94,0.04,0.02,665,0.0181,0.0072,0.0027,Genérico,,EB-BG530CBE,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC1034313327,Batería Compatible Con El Modelo iPhone 8,MLC5068,"BATERIA ALTERNATIVA DE ALTA CALIDAD

ENVIOS A TODO CHILE mediante Chilexpress o Starken. AL COMPRAR SE LE PEDIRAN LOS DETALLES

INFORMACION IMPORANTE:

- La batería puede venir descargada, tomar las medidas necesarias, como activadores o fuentes de poder para que tomen carga

- En la ficha técnica podrá visualizar los datos del artículo

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultar en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Consulte POR NUESTO SERVICIO TENICO

- Las fotografías del artículo son referenciales.

- El producto cuenta con garantía de funcionamiento de 3 meses.

- Para su conveniencia y tranquilidad ante la actual contingencia, todos los productos cuentan con ENVIOS PERSONALIZADOS, por lo que haremos llegar el producto directamente a su puerta.

- Puede consultar también por la modalidad de entrega personal.

- Si tiene cualquier duda, siéntese a gusto de realizarla en la sección de preguntas.",13990,good_quality_picture good_quality_thumbnail extended_warranty_eligible kvs_primary immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_635566-MLC50958829846_082022-I.jpg,https://articulo.mercadolibre.cl/MLC-1034313327-bateria-compatible-con-el-modelo-iphone-8-_JM,RM (Metropolitana),Santiago,0,1,0,0,0,2,0,0,0,,451110374,ENRITECNOSTORE,normal mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,1,5,1995,136,2131,0.91,0.04,0.05,310,0.0091,0.0084,0,Genérica,,Iphone 8,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC551509541,Batería Alcatel One Touch C5,MLC5068,"SOMOS SILALA SOLUCIONES ENERGÉTICAS. TIENDA VIRTUAL LÍDER EN REPUESTOS PARA TELEFONÍA

REPUESTO ALTERNATIVO DE CELULAR DE ALTA CALIDAD

Para retiro, realizamos entregas en nuestra dirección en Santiago Centro cerca del metro Santa Ana o La Moneda. Luego de la compra se indicará la dirección exacta, por políticas de MercadoLibre.

REALIZAMOS ENVÍOS A TODO CHILE:

Envíos a las comunas del anillo central de Región Metropolitana: utilizamos servicio particular para ENTREGAS EN EL MISMO DÍA por compras antes del horario de corte (de lunes a sábado hasta las 12:00m). 

Envíos a Regiones a través de MercadoEnvíos (el transportista es asignado automáticamente por el sistema en razón de conveniencia de precio y localidad, no participamos en la selección del transportista).

NOTA: el costo de envío puede variar dependiendo de la comuna, el cual puede consultar directamente en la publicación, debajo de la sección del precio del producto.

El sistema tomará sus datos automáticamente, los cuales serán utilizados únicamente para la realización del envío.

- Los datos del artículo los podrá encontrar en la ficha técnica en la parte superior de la publicación.

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultarnos en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Las fotografías del artículo son referenciales. En caso de que aplique, siempre puede consultar por disponibilidad de color. Si ninguna variante es especificada se enviará por defecto el artículo mostrado en la imagen o el que se encuentre con mayor disponibildiad.

- Nuestro producto cuenta con garantía de funcionamiento de 3 meses.

- PREGÚNTENOS si tiene cualquier duda, estamos para ayudarle.",7590,extended_warranty_eligible kvs_primary good_quality_picture loyalty_discount_eligible good_quality_thumbnail immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_867540-MLC52891650937_122022-I.jpg,https://articulo.mercadolibre.cl/MLC-551509541-bateria-alcatel-one-touch-c5-_JM,RM (Metropolitana),Santiago,9,1,0,0,0,8,4.6,0,0," Funciona bien. No me funciono bien , siempre con la luz en rojo. Muy buena. Bien el producto corresponde a lo que compre.
Funcionando bien. Me solucionó la necesidad que tenía perfectamente. Gracias.",456239551,SILALASOLUCIONESENERGÉTICAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,2,5,3543,223,3766,0.94,0.04,0.02,665,0.0181,0.0072,0.0027,Alternativa,One Touch,TLIB5AF,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
MLC602462612,Batería Compatible Con La Marca Samsung Galaxy J4 2018,MLC439925,"SOMOS SILALA SOLUCIONES ENERGÉTICAS. TIENDA VIRTUAL LÍDER EN REPUESTOS PARA TELEFONÍA

REPUESTO ALTERNATIVO DE CELULAR DE ALTA CALIDAD

Para retiro, realizamos entregas en nuestra dirección en Santiago Centro cerca del metro Santa Ana o La Moneda. Luego de la compra se indicará la dirección exacta, por políticas de MercadoLibre.

REALIZAMOS ENVÍOS A TODO CHILE:

Envíos a las comunas del anillo central de Región Metropolitana: utilizamos servicio particular para ENTREGAS EN EL MISMO DÍA por compras antes del horario de corte (de lunes a sábado hasta las 12:00m). 

Envíos a Regiones a través de MercadoEnvíos (el transportista es asignado automáticamente por el sistema en razón de conveniencia de precio y localidad, no participamos en la selección del transportista).

NOTA: el costo de envío puede variar dependiendo de la comuna, el cual puede consultar directamente en la publicación, debajo de la sección del precio del producto.

El sistema tomará sus datos automáticamente, los cuales serán utilizados únicamente para la realización del envío.

- Los datos del artículo los podrá encontrar en la ficha técnica en la parte superior de la publicación.

- Los valores indicados en la ficha técnica del artículo pueden ser aproximados. Si desea conocer en detalle algún valor de la ficha técnica puede consultarnos en la sección de preguntas.

- Recomendamos altamente la instalación profesional. No seremos responsables de ningún daño a su teléfono celular / teléfono móvil que pueda causar durante el cambio de piezas de repuesto.

- Las fotografías del artículo son referenciales. En caso de que aplique, siempre puede consultar por disponibilidad de color. Si ninguna variante es especificada se enviará por defecto el artículo mostrado en la imagen o el que se encuentre con mayor disponibildiad.

- Nuestro producto cuenta con garantía de funcionamiento de 3 meses.

- PREGÚNTENOS si tiene cualquier duda, estamos para ayudarle.",8066,kvs_primary loyalty_discount_eligible extended_warranty_eligible good_quality_picture good_quality_thumbnail immediate_payment cart_eligible,1,http://http2.mlstatic.com/D_893056-MLC45512073755_042021-I.jpg,https://articulo.mercadolibre.cl/MLC-602462612-bateria-compatible-con-la-marca-samsung-galaxy-j4-2018-_JM,RM (Metropolitana),Santiago,11,1,0,1,0,9,4.5,1,0," Excelente cumplen con lo requerido. Muy mala calidad. No sé si realmente está nueva, pero dura lo mismo que la original que tiene 3 años y medio. Me hicieron un cambio de producto, pero la primera y la segunda para lo mismo. Debo cargar el celular a medio día. Era lo que me esperaba. Excelente. Solo alargo por unos 30 minutos la carga. Pero, sirvió. En general la batería funciona sin problemas, y considerando el tiempo que tiene el celular es bastante aceptable.",456239551,SILALASOLUCIONESENERGÉTICAS,normal eshop mshops credits_profile messages_as_seller,RM (Metropolitana),Santiago,2,5,3543,223,3766,0.94,0.04,0.02,665,0.0181,0.0072,0.0027,Genérico,,EB-BJ700BBC,,,,,,,,,,,,,,,,,Nuevo,,,,,,,,,,,,,,,,
